level_id_ref,level_idx,session_date,created_at_ref,expiry_at_ref,side_ref,level_ref,touched_at_ref,norm_level_id,level_id_codex,level_index,level_session,created_at_codex,expiry_at_codex,sess_date,year,side_codex,sign,level_codex,touched_at_codex,anchor,cutoff,entry_allowed,has_anchor,has_cutoff,_merge
151_lower,151,2018-08-02,2018-08-02 10:30:00-04:00,2018-08-30 10:30:00-04:00,lower,7152.378304389626,,151_lower,,,,,,,,,,,,,,,,,left_only
1523_upper,1523,2023-11-30,2023-11-30 10:30:00-05:00,2023-12-29 10:30:00-05:00,upper,16196.902605630494,2023-12-10 19:00:00-05:00,1523_upper,1523:upper,1523.0,2023-11-30,2023-11-30 10:30:00-05:00,2023-12-29 10:30:00-05:00,2023-12-08,2023.0,upper,-1.0,16196.902605630494,2023-12-07 21:02:00-05:00,18.0,2023-12-08 15:00:00-05:00,True,True,True,both
1524_upper,1524,2023-12-01,2023-12-01 10:30:00-05:00,2024-01-02 10:30:00-05:00,upper,16085.76333390208,2023-12-08 10:11:00-05:00,1524_upper,1524:upper,1524.0,2023-12-01,2023-12-01 10:30:00-05:00,2024-01-02 10:30:00-05:00,2023-12-08,2023.0,upper,-1.0,16085.76333390208,2023-12-07 21:02:00-05:00,18.0,2023-12-08 15:00:00-05:00,True,True,True,both
1525_lower,1525,2023-12-04,2023-12-04 10:30:00-05:00,2024-01-03 10:30:00-05:00,lower,15654.264140973037,,1525_lower,,,,,,,,,,,,,,,,,left_only
1526_lower,1526,2023-12-05,2023-12-05 10:30:00-05:00,2024-01-04 10:30:00-05:00,lower,15619.251644393447,,1526_lower,,,,,,,,,,,,,,,,,left_only
1527_lower,1527,2023-12-06,2023-12-06 10:30:00-05:00,2024-01-05 10:30:00-05:00,lower,15782.123973848891,,1527_lower,,,,,,,,,,,,,,,,,left_only
1527_upper,1527,2023-12-06,2023-12-06 10:30:00-05:00,2024-01-05 10:30:00-05:00,upper,16208.126026151109,2023-12-10 19:00:00-05:00,1527_upper,1527:upper,1527.0,2023-12-06,2023-12-06 10:30:00-05:00,2024-01-05 10:30:00-05:00,2023-12-08,2023.0,upper,-1.0,16208.126026151109,2023-12-07 21:02:00-05:00,18.0,2023-12-08 15:00:00-05:00,True,True,True,both
1528_lower,1528,2023-12-07,2023-12-07 10:30:00-05:00,2024-01-08 10:30:00-05:00,lower,15765.036928733018,,1528_lower,,,,,,,,,,,,,,,,,left_only
1528_upper,1528,2023-12-07,2023-12-07 10:30:00-05:00,2024-01-08 10:30:00-05:00,upper,16111.463071266982,2023-12-08 10:24:00-05:00,1528_upper,1528:upper,1528.0,2023-12-07,2023-12-07 10:30:00-05:00,2024-01-08 10:30:00-05:00,2023-12-08,2023.0,upper,-1.0,16111.463071266982,2023-12-07 21:02:00-05:00,18.0,2023-12-08 15:00:00-05:00,True,True,True,both
1529_lower,1529,2023-12-08,2023-12-08 10:30:00-05:00,2024-01-09 10:30:00-05:00,lower,15776.951997017612,,1529_lower,,,,,,,,,,,,,,,,,left_only
1529_upper,1529,2023-12-08,2023-12-08 10:30:00-05:00,2024-01-09 10:30:00-05:00,upper,16209.423002982388,2023-12-10 19:00:00-05:00,1529_upper,1529:upper,1529.0,2023-12-08,2023-12-08 10:30:00-05:00,2024-01-09 10:30:00-05:00,2023-12-10,2023.0,upper,-1.0,16209.423002982388,2023-12-10 18:07:00-05:00,,,False,False,False,both
1530_lower,1530,2023-12-11,2023-12-11 10:30:00-05:00,2024-01-10 10:30:00-05:00,lower,16146.39089440209,,1530_lower,,,,,,,,,,,,,,,,,left_only
1531_lower,1531,2023-12-12,2023-12-12 10:30:00-05:00,2024-01-11 10:30:00-05:00,lower,16283.912893930526,,1531_lower,,,,,,,,,,,,,,,,,left_only
1546_lower,1546,2024-01-04,2024-01-04 10:30:00-05:00,2024-02-01 10:30:00-05:00,lower,16302.268990514864,,1546_lower,,,,,,,,,,,,,,,,,left_only
1547_lower,1547,2024-01-05,2024-01-05 10:30:00-05:00,2024-02-02 10:30:00-05:00,lower,16284.389293113429,,1547_lower,,,,,,,,,,,,,,,,,left_only
1548_lower,1548,2024-01-08,2024-01-08 10:30:00-05:00,2024-02-05 10:30:00-05:00,lower,16339.5130649863,,1548_lower,,,,,,,,,,,,,,,,,left_only
1549_lower,1549,2024-01-09,2024-01-09 10:30:00-05:00,2024-02-06 10:30:00-05:00,lower,16526.724496871182,,1549_lower,,,,,,,,,,,,,,,,,left_only
1555_lower,1555,2024-01-17,2024-01-17 10:30:00-05:00,2024-02-14 10:30:00-05:00,lower,16577.748404426547,,1555_lower,,,,,,,,,,,,,,,,,left_only
1556_lower,1556,2024-01-18,2024-01-18 10:30:00-05:00,2024-02-15 10:30:00-05:00,lower,16848.235721808313,,1556_lower,,,,,,,,,,,,,,,,,left_only
1557_lower,1557,2024-01-19,2024-01-19 10:30:00-05:00,2024-02-16 10:30:00-05:00,lower,17039.510416585545,,1557_lower,,,,,,,,,,,,,,,,,left_only
1565_lower,1565,2024-01-31,2024-01-31 10:30:00-05:00,2024-02-28 10:30:00-05:00,lower,17197.884853382893,,1565_lower,,,,,,,,,,,,,,,,,left_only
1566_lower,1566,2024-02-01,2024-02-01 10:30:00-05:00,2024-02-29 10:30:00-05:00,lower,17129.01966853931,,1566_lower,,,,,,,,,,,,,,,,,left_only
1567_lower,1567,2024-02-02,2024-02-02 10:30:00-05:00,2024-03-01 10:30:00-05:00,lower,17303.66881405159,,1567_lower,,,,,,,,,,,,,,,,,left_only
1579_lower,1579,2024-02-20,2024-02-20 10:30:00-05:00,2024-03-19 10:30:00-04:00,lower,17337.040574524362,,1579_lower,,,,,,,,,,,,,,,,,left_only
157_upper,157,2018-08-10,2018-08-10 10:30:00-04:00,2018-09-07 10:30:00-04:00,upper,7480.329347584688,2018-08-24 10:35:00-04:00,157_upper,157:upper,157.0,2018-08-10,2018-08-10 10:30:00-04:00,2018-09-07 10:30:00-04:00,2018-08-14,2018.0,upper,-1.0,7480.329347584688,2018-08-14 18:12:00-04:00,,,False,False,False,both
1580_lower,1580,2024-02-21,2024-02-21 10:30:00-05:00,2024-03-20 10:30:00-04:00,lower,17312.38212796686,,1580_lower,,,,,,,,,,,,,,,,,left_only
1581_lower,1581,2024-02-22,2024-02-22 10:30:00-05:00,2024-03-21 10:30:00-04:00,lower,17704.52559804567,,1581_lower,,,,,,,,,,,,,,,,,left_only
1584_lower,1584,2024-02-27,2024-02-27 10:30:00-05:00,2024-03-26 10:30:00-04:00,lower,17823.138639434786,,1584_lower,,,,,,,,,,,,,,,,,left_only
1585_lower,1585,2024-02-28,2024-02-28 10:30:00-05:00,2024-03-27 10:30:00-04:00,lower,17756.316223546637,,1585_lower,,,,,,,,,,,,,,,,,left_only
1588_upper,1588,2024-03-04,2024-03-04 10:30:00-05:00,2024-04-02 10:30:00-04:00,upper,18468.12995596404,2024-03-12 15:27:00-04:00,1588_upper,1588:upper,1588.0,2024-03-04,2024-03-04 10:30:00-05:00,2024-04-02 10:30:00-04:00,2024-03-08,2024.0,upper,-1.0,18468.12995596404,2024-03-07 21:16:00-05:00,19.75,2024-03-08 15:00:00-05:00,True,True,True,both
1590_lower,1590,2024-03-06,2024-03-06 10:30:00-05:00,2024-04-04 10:30:00-04:00,lower,17836.54437036805,,1590_lower,,,,,,,,,,,,,,,,,left_only
1591_lower,1591,2024-03-07,2024-03-07 10:30:00-05:00,2024-04-05 10:30:00-04:00,lower,17971.904770779496,,1591_lower,1591:lower,1591.0,2024-03-07,2024-03-07 10:30:00-05:00,2024-04-05 10:30:00-04:00,2024-03-11,2024.0,lower,1.0,17971.904770779496,2024-03-11 04:16:00-04:00,283.75,2024-03-11 15:00:00-04:00,True,True,True,both
1591_upper,1591,2024-03-07,2024-03-07 10:30:00-05:00,2024-04-05 10:30:00-04:00,upper,18390.720229220504,2024-03-08 10:00:00-05:00,1591_upper,1591:upper,1591.0,2024-03-07,2024-03-07 10:30:00-05:00,2024-04-05 10:30:00-04:00,2024-03-08,2024.0,upper,-1.0,18390.720229220504,2024-03-07 21:16:00-05:00,19.75,2024-03-08 15:00:00-05:00,True,True,True,both
1593_lower,1593,2024-03-11,2024-03-11 10:30:00-04:00,2024-04-09 10:30:00-04:00,lower,18005.13375825348,,1593_lower,1593:lower,1593.0,2024-03-11,2024-03-11 10:30:00-04:00,2024-04-09 10:30:00-04:00,2024-03-11,2024.0,lower,1.0,18005.13375825348,2024-03-11 16:23:00-04:00,56.5,,False,True,False,both
1595_lower,1595,2024-03-13,2024-03-13 10:30:00-04:00,2024-04-11 10:30:00-04:00,lower,18186.20885245448,2024-03-14 15:13:00-04:00,1595_lower,1595:lower,1595.0,2024-03-13,2024-03-13 10:30:00-04:00,2024-04-11 10:30:00-04:00,2024-03-14,2024.0,lower,1.0,18186.20885245448,2024-03-13 20:55:00-04:00,21.5,2024-03-14 15:00:00-04:00,True,True,True,both
1597_lower,1597,2024-03-15,2024-03-15 10:30:00-04:00,2024-04-15 10:30:00-04:00,lower,17900.74665002108,,1597_lower,,,,,,,,,,,,,,,,,left_only
1601_upper,1601,2024-03-21,2024-03-21 10:30:00-04:00,2024-04-19 10:30:00-04:00,upper,18853.624322114025,,1601_upper,,,,,,,,,,,,,,,,,left_only
1602_upper,1602,2024-03-22,2024-03-22 10:30:00-04:00,2024-04-22 10:30:00-04:00,upper,18694.847134866497,,1602_upper,,,,,,,,,,,,,,,,,left_only
1603_upper,1603,2024-03-25,2024-03-25 10:30:00-04:00,2024-04-23 10:30:00-04:00,upper,18672.34070405025,,1603_upper,,,,,,,,,,,,,,,,,left_only
1604_upper,1604,2024-03-26,2024-03-26 10:30:00-04:00,2024-04-24 10:30:00-04:00,upper,18732.089359294143,,1604_upper,,,,,,,,,,,,,,,,,left_only
1605_upper,1605,2024-03-27,2024-03-27 10:30:00-04:00,2024-04-25 10:30:00-04:00,upper,18774.998818764485,,1605_upper,,,,,,,,,,,,,,,,,left_only
1606_upper,1606,2024-03-28,2024-03-28 10:30:00-04:00,2024-04-26 10:30:00-04:00,upper,18665.357101412945,,1606_upper,,,,,,,,,,,,,,,,,left_only
1607_upper,1607,2024-04-01,2024-04-01 10:30:00-04:00,2024-04-29 10:30:00-04:00,upper,18721.599560003393,,1607_upper,,,,,,,,,,,,,,,,,left_only
160_lower,160,2018-08-15,2018-08-15 10:30:00-04:00,2018-09-12 10:30:00-04:00,lower,7279.71863944731,,160_lower,,,,,,,,,,,,,,,,,left_only
1610_upper,1610,2024-04-04,2024-04-04 10:30:00-04:00,2024-05-02 10:30:00-04:00,upper,18711.190762396505,,1610_upper,,,,,,,,,,,,,,,,,left_only
1612_upper,1612,2024-04-08,2024-04-08 10:30:00-04:00,2024-05-06 10:30:00-04:00,upper,18529.405168051475,,1612_upper,,,,,,,,,,,,,,,,,left_only
1613_upper,1613,2024-04-09,2024-04-09 10:30:00-04:00,2024-05-07 10:30:00-04:00,upper,18604.91120974598,,1613_upper,,,,,,,,,,,,,,,,,left_only
1616_upper,1616,2024-04-12,2024-04-12 10:30:00-04:00,2024-05-10 10:30:00-04:00,upper,18479.17430320277,,1616_upper,,,,,,,,,,,,,,,,,left_only
1617_upper,1617,2024-04-15,2024-04-15 10:30:00-04:00,2024-05-13 10:30:00-04:00,upper,18542.82087469085,,1617_upper,,,,,,,,,,,,,,,,,left_only
1622_lower,1622,2024-04-22,2024-04-22 10:30:00-04:00,2024-05-20 10:30:00-04:00,lower,17020.40880851636,,1622_lower,,,,,,,,,,,,,,,,,left_only
1623_lower,1623,2024-04-23,2024-04-23 10:30:00-04:00,2024-05-21 10:30:00-04:00,lower,17207.019752267923,,1623_lower,,,,,,,,,,,,,,,,,left_only
1625_lower,1625,2024-04-25,2024-04-25 10:30:00-04:00,2024-05-23 10:30:00-04:00,lower,17137.789130322963,,1625_lower,,,,,,,,,,,,,,,,,left_only
1629_lower,1629,2024-05-01,2024-05-01 10:30:00-04:00,2024-05-29 10:30:00-04:00,lower,17306.630016692485,,1629_lower,,,,,,,,,,,,,,,,,left_only
162_lower,162,2018-08-17,2018-08-17 10:30:00-04:00,2018-09-14 10:30:00-04:00,lower,7281.973287634026,,162_lower,,,,,,,,,,,,,,,,,left_only
1630_lower,1630,2024-05-02,2024-05-02 10:30:00-04:00,2024-05-30 10:30:00-04:00,lower,17257.74280053223,,1630_lower,,,,,,,,,,,,,,,,,left_only
1631_lower,1631,2024-05-03,2024-05-03 10:30:00-04:00,2024-05-31 10:30:00-04:00,lower,17730.702010256537,,1631_lower,,,,,,,,,,,,,,,,,left_only
1632_lower,1632,2024-05-06,2024-05-06 10:30:00-04:00,2024-06-03 10:30:00-04:00,lower,17913.305435894363,,1632_lower,,,,,,,,,,,,,,,,,left_only
1633_lower,1633,2024-05-07,2024-05-07 10:30:00-04:00,2024-06-04 10:30:00-04:00,lower,18060.223499485954,,1633_lower,,,,,,,,,,,,,,,,,left_only
1634_lower,1634,2024-05-08,2024-05-08 10:30:00-04:00,2024-06-05 10:30:00-04:00,lower,17910.352394679547,,1634_lower,,,,,,,,,,,,,,,,,left_only
1635_lower,1635,2024-05-09,2024-05-09 10:30:00-04:00,2024-06-06 10:30:00-04:00,lower,17995.580961321662,,1635_lower,,,,,,,,,,,,,,,,,left_only
1636_lower,1636,2024-05-10,2024-05-10 10:30:00-04:00,2024-06-07 10:30:00-04:00,lower,18077.68752246596,,1636_lower,,,,,,,,,,,,,,,,,left_only
1637_lower,1637,2024-05-13,2024-05-13 10:30:00-04:00,2024-06-10 10:30:00-04:00,lower,18146.950809988695,,1637_lower,,,,,,,,,,,,,,,,,left_only
1638_lower,1638,2024-05-14,2024-05-14 10:30:00-04:00,2024-06-11 10:30:00-04:00,lower,18107.810314709743,,1638_lower,,,,,,,,,,,,,,,,,left_only
163_lower,163,2018-08-20,2018-08-20 10:30:00-04:00,2018-09-17 10:30:00-04:00,lower,7322.509486811285,,163_lower,,,,,,,,,,,,,,,,,left_only
1653_lower,1653,2024-06-04,2024-06-04 10:30:00-04:00,2024-07-02 10:30:00-04:00,lower,18446.437462544527,,1653_lower,,,,,,,,,,,,,,,,,left_only
1654_lower,1654,2024-06-05,2024-06-05 10:30:00-04:00,2024-07-03 10:30:00-04:00,lower,18662.006973043222,,1654_lower,,,,,,,,,,,,,,,,,left_only
1655_lower,1655,2024-06-06,2024-06-06 10:30:00-04:00,2024-07-04 10:30:00-04:00,lower,18916.425761816456,,1655_lower,,,,,,,,,,,,,,,,,left_only
1656_lower,1656,2024-06-07,2024-06-07 10:30:00-04:00,2024-07-05 10:30:00-04:00,lower,18872.83263024444,,1656_lower,,,,,,,,,,,,,,,,,left_only
1657_lower,1657,2024-06-10,2024-06-10 10:30:00-04:00,2024-07-08 10:30:00-04:00,lower,18848.40425180772,,1657_lower,,,,,,,,,,,,,,,,,left_only
1658_lower,1658,2024-06-11,2024-06-11 10:30:00-04:00,2024-07-09 10:30:00-04:00,lower,18872.945884556502,,1658_lower,,,,,,,,,,,,,,,,,left_only
1659_lower,1659,2024-06-12,2024-06-12 10:30:00-04:00,2024-07-10 10:30:00-04:00,lower,19198.32593002062,,1659_lower,,,,,,,,,,,,,,,,,left_only
165_lower,165,2018-08-22,2018-08-22 10:30:00-04:00,2018-09-19 10:30:00-04:00,lower,7337.052489636937,,165_lower,,,,,,,,,,,,,,,,,left_only
1660_lower,1660,2024-06-13,2024-06-13 10:30:00-04:00,2024-07-11 10:30:00-04:00,lower,19432.05739816375,,1660_lower,,,,,,,,,,,,,,,,,left_only
1660_upper,1660,2024-06-13,2024-06-13 10:30:00-04:00,2024-07-11 10:30:00-04:00,upper,19803.81760183625,2024-06-16 20:00:00-04:00,1660_upper,1660:upper,1660.0,2024-06-13,2024-06-13 10:30:00-04:00,2024-07-11 10:30:00-04:00,2024-06-14,2024.0,upper,-1.0,19803.81760183625,2024-06-13 19:22:00-04:00,22.75,2024-06-14 15:00:00-04:00,True,True,True,both
1661_lower,1661,2024-06-14,2024-06-14 10:30:00-04:00,2024-07-12 10:30:00-04:00,lower,19421.357491190967,,1661_lower,,,,,,,,,,,,,,,,,left_only
1661_upper,1661,2024-06-14,2024-06-14 10:30:00-04:00,2024-07-12 10:30:00-04:00,upper,19759.517508809033,2024-06-16 20:00:00-04:00,1661_upper,1661:upper,1661.0,2024-06-14,2024-06-14 10:30:00-04:00,2024-07-12 10:30:00-04:00,2024-06-16,2024.0,upper,-1.0,19759.517508809033,2024-06-16 18:01:00-04:00,,,False,False,False,both
1662_lower,1662,2024-06-17,2024-06-17 10:30:00-04:00,2024-07-15 10:30:00-04:00,lower,19780.6335372609,2024-06-24 14:18:00-04:00,1662_lower,1662:lower,1662.0,2024-06-17,2024-06-17 10:30:00-04:00,2024-07-15 10:30:00-04:00,2024-06-17,2024.0,lower,1.0,19780.6335372609,2024-06-17 12:07:00-04:00,46.75,2024-06-17 15:00:00-04:00,False,True,True,both
1663_lower,1663,2024-06-18,2024-06-18 10:30:00-04:00,2024-07-16 10:30:00-04:00,lower,20032.580635388927,2024-06-20 12:31:00-04:00,1663_lower,1663:lower,1663.0,2024-06-18,2024-06-18 10:30:00-04:00,2024-07-16 10:30:00-04:00,2024-06-18,2024.0,lower,1.0,20032.580635388927,2024-06-18 16:47:00-04:00,34.0,,False,True,False,both
1664_lower,1664,2024-06-19,2024-06-19 10:30:00-04:00,2024-07-17 10:30:00-04:00,lower,20112.028771407706,2024-06-20 12:22:00-04:00,1664_lower,1664:lower,1664.0,2024-06-19,2024-06-19 10:30:00-04:00,2024-07-17 10:30:00-04:00,2024-06-19,2024.0,lower,1.0,20112.028771407706,2024-06-19 11:57:00-04:00,18.5,2024-06-19 15:00:00-04:00,False,True,True,both
1668_lower,1668,2024-06-25,2024-06-25 10:30:00-04:00,2024-07-23 10:30:00-04:00,lower,19639.40165593687,,1668_lower,,,,,,,,,,,,,,,,,left_only
166_lower,166,2018-08-23,2018-08-23 10:30:00-04:00,2018-09-20 10:30:00-04:00,lower,7366.168145051519,,166_lower,,,,,,,,,,,,,,,,,left_only
1680_upper,1680,2024-07-11,2024-07-11 10:30:00-04:00,2024-08-08 10:30:00-04:00,upper,21147.402821911888,,1680_upper,,,,,,,,,,,,,,,,,left_only
1682_upper,1682,2024-07-15,2024-07-15 10:30:00-04:00,2024-08-12 10:30:00-04:00,upper,20834.17997355861,,1682_upper,,,,,,,,,,,,,,,,,left_only
1683_upper,1683,2024-07-16,2024-07-16 10:30:00-04:00,2024-08-13 10:30:00-04:00,upper,20899.80826467437,,1683_upper,,,,,,,,,,,,,,,,,left_only
1684_upper,1684,2024-07-17,2024-07-17 10:30:00-04:00,2024-08-14 10:30:00-04:00,upper,20493.49968837537,,1684_upper,,,,,,,,,,,,,,,,,left_only
1685_upper,1685,2024-07-18,2024-07-18 10:30:00-04:00,2024-08-15 10:30:00-04:00,upper,20356.622183908166,,1685_upper,,,,,,,,,,,,,,,,,left_only
1686_upper,1686,2024-07-19,2024-07-19 10:30:00-04:00,2024-08-16 10:30:00-04:00,upper,20161.931066817484,,1686_upper,,,,,,,,,,,,,,,,,left_only
1687_upper,1687,2024-07-22,2024-07-22 10:30:00-04:00,2024-08-19 10:30:00-04:00,upper,20215.992119582537,,1687_upper,,,,,,,,,,,,,,,,,left_only
1688_upper,1688,2024-07-23,2024-07-23 10:30:00-04:00,2024-08-20 10:30:00-04:00,upper,20201.041775448517,,1688_upper,,,,,,,,,,,,,,,,,left_only
1697_lower,1697,2024-08-05,2024-08-05 10:30:00-04:00,2024-09-02 10:30:00-04:00,lower,17058.03005398748,,1697_lower,,,,,,,,,,,,,,,,,left_only
1698_lower,1698,2024-08-06,2024-08-06 10:30:00-04:00,2024-09-03 10:30:00-04:00,lower,17656.04923462985,,1698_lower,,,,,,,,,,,,,,,,,left_only
1700_lower,1700,2024-08-08,2024-08-08 10:30:00-04:00,2024-09-05 10:30:00-04:00,lower,17788.40004162887,,1700_lower,,,,,,,,,,,,,,,,,left_only
1701_lower,1701,2024-08-09,2024-08-09 10:30:00-04:00,2024-09-06 10:30:00-04:00,lower,18167.232976334715,,1701_lower,,,,,,,,,,,,,,,,,left_only
1702_lower,1702,2024-08-12,2024-08-12 10:30:00-04:00,2024-09-09 10:30:00-04:00,lower,18312.832796082337,,1702_lower,,,,,,,,,,,,,,,,,left_only
1708_upper,1708,2024-08-20,2024-08-20 10:30:00-04:00,2024-09-17 10:30:00-04:00,upper,20072.00394021356,,1708_upper,,,,,,,,,,,,,,,,,left_only
1709_upper,1709,2024-08-21,2024-08-21 10:30:00-04:00,2024-09-18 10:30:00-04:00,upper,20074.91244785197,,1709_upper,,,,,,,,,,,,,,,,,left_only
1710_upper,1710,2024-08-22,2024-08-22 10:30:00-04:00,2024-09-19 10:30:00-04:00,upper,20233.695902229083,,1710_upper,,,,,,,,,,,,,,,,,left_only
1718_upper,1718,2024-09-03,2024-09-03 10:30:00-04:00,2024-10-01 10:30:00-04:00,upper,19712.93003387691,2024-09-15 20:00:00-04:00,1718_upper,1718:upper,1718.0,2024-09-03,2024-09-03 10:30:00-04:00,2024-10-01 10:30:00-04:00,2024-09-15,2024.0,upper,-1.0,19712.93003387691,2024-09-15 18:09:00-04:00,,,False,False,False,both
171_upper,171,2018-08-30,2018-08-30 10:30:00-04:00,2018-09-27 10:30:00-04:00,upper,7701.374296476557,,171_upper,,,,,,,,,,,,,,,,,left_only
1720_upper,1720,2024-09-05,2024-09-05 10:30:00-04:00,2024-10-03 10:30:00-04:00,upper,19315.447828247725,2024-09-12 00:34:00-04:00,1720_upper,1720:upper,1720.0,2024-09-05,2024-09-05 10:30:00-04:00,2024-10-03 10:30:00-04:00,2024-09-12,2024.0,upper,-1.0,19315.447828247725,2024-09-11 19:24:00-04:00,23.5,2024-09-12 15:00:00-04:00,True,True,True,both
1722_lower,1722,2024-09-09,2024-09-09 10:30:00-04:00,2024-10-07 10:30:00-04:00,lower,18363.69647786481,,1722_lower,,,,,,,,,,,,,,,,,left_only
1723_lower,1723,2024-09-10,2024-09-10 10:30:00-04:00,2024-10-08 10:30:00-04:00,lower,18494.09202688056,,1723_lower,,,,,,,,,,,,,,,,,left_only
1724_lower,1724,2024-09-11,2024-09-11 10:30:00-04:00,2024-10-09 10:30:00-04:00,lower,18450.97082796952,,1724_lower,,,,,,,,,,,,,,,,,left_only
1725_lower,1725,2024-09-12,2024-09-12 10:30:00-04:00,2024-10-10 10:30:00-04:00,lower,18987.098571774077,,1725_lower,,,,,,,,,,,,,,,,,left_only
1725_upper,1725,2024-09-12,2024-09-12 10:30:00-04:00,2024-10-10 10:30:00-04:00,upper,19539.151428225923,2024-09-13 11:21:00-04:00,1725_upper,1725:upper,1725.0,2024-09-12,2024-09-12 10:30:00-04:00,2024-10-10 10:30:00-04:00,2024-09-12,2024.0,upper,-1.0,19539.151428225923,2024-09-12 18:38:00-04:00,,,False,False,False,both
1726_lower,1726,2024-09-13,2024-09-13 10:30:00-04:00,2024-10-11 10:30:00-04:00,lower,19187.946429566106,,1726_lower,,,,,,,,,,,,,,,,,left_only
1726_upper,1726,2024-09-13,2024-09-13 10:30:00-04:00,2024-10-11 10:30:00-04:00,upper,19685.053570433894,2024-09-15 20:00:00-04:00,1726_upper,1726:upper,1726.0,2024-09-13,2024-09-13 10:30:00-04:00,2024-10-11 10:30:00-04:00,2024-09-15,2024.0,upper,-1.0,19685.053570433894,2024-09-15 18:09:00-04:00,,,False,False,False,both
1727_lower,1727,2024-09-16,2024-09-16 10:30:00-04:00,2024-10-14 10:30:00-04:00,lower,19398.819271442124,,1727_lower,,,,,,,,,,,,,,,,,left_only
1727_upper,1727,2024-09-16,2024-09-16 10:30:00-04:00,2024-10-14 10:30:00-04:00,upper,19901.305728557876,2024-09-19 02:25:00-04:00,1727_upper,1727:upper,1727.0,2024-09-16,2024-09-16 10:30:00-04:00,2024-10-14 10:30:00-04:00,2024-09-19,2024.0,upper,-1.0,20006.930728557876,2024-09-19 07:40:00-04:00,38.0,2024-09-19 15:00:00-04:00,True,True,True,both
1728_lower,1728,2024-09-17,2024-09-17 10:30:00-04:00,2024-10-15 10:30:00-04:00,lower,19532.687785945345,,1728_lower,1728:lower,1728.0,2024-09-17,2024-09-17 10:30:00-04:00,2024-10-15 10:30:00-04:00,2024-09-17,2024.0,lower,1.0,19532.687785945345,2024-09-17 18:27:00-04:00,,,False,False,False,both
1729_lower,1729,2024-09-18,2024-09-18 10:30:00-04:00,2024-10-16 10:30:00-04:00,lower,19483.490576989338,,1729_lower,1729:lower,1729.0,2024-09-18,2024-09-18 10:30:00-04:00,2024-10-16 10:30:00-04:00,2024-09-18,2024.0,lower,1.0,19483.490576989338,2024-09-18 18:52:00-04:00,,,False,False,False,both
172_upper,172,2018-08-31,2018-08-31 10:30:00-04:00,2018-09-28 10:30:00-04:00,upper,7715.198674696134,,172_upper,,,,,,,,,,,,,,,,,left_only
1730_lower,1730,2024-09-19,2024-09-19 10:30:00-04:00,2024-10-17 10:30:00-04:00,lower,19753.208387082566,,1730_lower,,,,,,,,,,,,,,,,,left_only
1731_lower,1731,2024-09-20,2024-09-20 10:30:00-04:00,2024-10-18 10:30:00-04:00,lower,19797.89123922238,,1731_lower,,,,,,,,,,,,,,,,,left_only
1733_lower,1733,2024-09-24,2024-09-24 10:30:00-04:00,2024-10-22 10:30:00-04:00,lower,19815.348379684576,,1733_lower,,,,,,,,,,,,,,,,,left_only
1735_upper,1735,2024-09-26,2024-09-26 10:30:00-04:00,2024-10-24 10:30:00-04:00,upper,20738.063710665032,,1735_upper,,,,,,,,,,,,,,,,,left_only
1738_lower,1738,2024-10-01,2024-10-01 10:30:00-04:00,2024-10-29 10:30:00-04:00,lower,19729.76552482081,,1738_lower,,,,,,,,,,,,,,,,,left_only
1739_lower,1739,2024-10-02,2024-10-02 10:30:00-04:00,2024-10-30 10:30:00-04:00,lower,19643.103231648616,,1739_lower,,,,,,,,,,,,,,,,,left_only
1740_lower,1740,2024-10-03,2024-10-03 10:30:00-04:00,2024-10-31 10:30:00-04:00,lower,19642.24925708958,,1740_lower,,,,,,,,,,,,,,,,,left_only
1741_lower,1741,2024-10-04,2024-10-04 10:30:00-04:00,2024-11-01 10:30:00-04:00,lower,19844.10032779918,,1741_lower,,,,,,,,,,,,,,,,,left_only
1743_lower,1743,2024-10-08,2024-10-08 10:30:00-04:00,2024-11-05 10:30:00-05:00,lower,19843.22607184662,,1743_lower,,,,,,,,,,,,,,,,,left_only
1760_lower,1760,2024-10-31,2024-10-31 10:30:00-04:00,2024-11-28 10:30:00-05:00,lower,19947.981093860668,,1760_lower,,,,,,,,,,,,,,,,,left_only
1761_lower,1761,2024-11-01,2024-11-01 10:30:00-04:00,2024-11-29 10:30:00-05:00,lower,19773.19554355306,,1761_lower,,,,,,,,,,,,,,,,,left_only
1762_lower,1762,2024-11-04,2024-11-04 10:30:00-05:00,2024-12-02 10:30:00-05:00,lower,19798.691126610363,,1762_lower,,,,,,,,,,,,,,,,,left_only
1763_lower,1763,2024-11-05,2024-11-05 10:30:00-05:00,2024-12-03 10:30:00-05:00,lower,19888.78124719754,,1763_lower,,,,,,,,,,,,,,,,,left_only
176_upper,176,2018-09-06,2018-09-06 10:30:00-04:00,2018-10-04 10:30:00-04:00,upper,7612.28905045813,2018-09-14 02:25:00-04:00,176_upper,176:upper,176.0,2018-09-06,2018-09-06 10:30:00-04:00,2018-10-04 10:30:00-04:00,2018-09-14,2018.0,upper,-1.0,7612.28905045813,2018-09-14 02:26:00-04:00,38.5,2018-09-14 15:00:00-04:00,True,True,True,both
1772_lower,1772,2024-11-18,2024-11-18 10:30:00-05:00,2024-12-16 10:30:00-05:00,lower,20299.629745649952,,1772_lower,,,,,,,,,,,,,,,,,left_only
