sess_date,year,entry_ts,cutoff_ts,side,level,anchor,stop_pts,pnl_standard,exit_standard,pnl_be60,exit_be60
2025-04-16,2025,2025-04-16 01:18:00-0400,2025-04-16 15:00:00-0400,lower,18604.621902,26.75,40.125,-40.125,SL,-40.125,SL
2025-04-21,2025,2025-04-21 09:56:00-0400,2025-04-21 15:00:00-0400,lower,18043.702404,57.0,85.5,-85.5,SL,-85.5,SL
2025-04-23,2025,2025-04-23 04:40:00-0400,2025-04-23 15:00:00-0400,upper,18854.922596,77.0,115.5,-115.5,SL,-0.0,BE
2025-04-23,2025,2025-04-23 07:05:00-0400,2025-04-23 15:00:00-0400,upper,18940.584506,89.75,134.625,-134.625,SL,-0.0,BE
2025-04-30,2025,2025-04-30 09:39:00-0400,2025-04-30 15:00:00-0400,lower,19193.278125,278.0,200.0,200.0,TP,200.0,TP
2025-04-30,2025,2025-04-30 09:58:00-0400,2025-04-30 15:00:00-0400,lower,19113.95998,278.0,200.0,200.0,TP,200.0,TP
2025-05-06,2025,2025-05-06 09:51:00-0400,2025-05-06 15:00:00-0400,lower,19771.594666,51.75,77.625,77.625,TP,77.625,TP
2025-05-06,2025,2025-05-06 09:55:00-0400,2025-05-06 15:00:00-0400,lower,19747.916463,51.75,77.625,77.625,TP,77.625,TP
2025-05-08,2025,2025-05-08 00:41:00-0400,2025-05-08 15:00:00-0400,upper,20194.648497,73.75,110.625,110.625,TP,-0.0,BE
2025-05-12,2025,2025-05-11 21:07:00-0400,2025-05-12 15:00:00-0400,upper,20528.440536,67.5,101.25,-101.25,SL,-0.0,BE
2025-05-13,2025,2025-05-13 10:17:00-0400,2025-05-13 15:00:00-0400,upper,21222.895093,159.0,200.0,-91.3549,cutoff,-0.0,BE
2025-05-19,2025,2025-05-18 23:41:00-0400,2025-05-19 15:00:00-0400,lower,21217.734988,39.75,59.625,59.625,TP,0.0,BE
2025-05-20,2025,2025-05-19 19:32:00-0400,2025-05-20 15:00:00-0400,upper,21548.176028,22.0,33.0,33.0,TP,-0.0,BE
2025-05-22,2025,2025-05-22 08:16:00-0400,2025-05-22 15:00:00-0400,lower,21057.278596,168.25,200.0,200.0,TP,200.0,TP
2025-05-22,2025,2025-05-22 08:16:00-0400,2025-05-22 15:00:00-0400,lower,21051.448972,168.25,200.0,200.0,TP,200.0,TP
2025-05-23,2025,2025-05-23 07:43:00-0400,2025-05-23 15:00:00-0400,lower,21026.603715,46.5,69.75,-69.75,SL,-69.75,SL
2025-05-28,2025,2025-05-28 06:54:00-0400,2025-05-28 15:00:00-0400,upper,21513.310861,24.25,36.375,-36.375,SL,-0.0,BE
2025-05-28,2025,2025-05-28 09:39:00-0400,2025-05-28 15:00:00-0400,upper,21545.216594,37.25,55.875,55.875,TP,55.875,TP
2025-05-29,2025,2025-05-28 19:00:00-0400,2025-05-29 15:00:00-0400,upper,21624.227501,108.0,162.0,-162.0,SL,-0.0,BE
2025-05-29,2025,2025-05-28 19:00:00-0400,2025-05-29 15:00:00-0400,upper,21611.271285,108.0,162.0,-162.0,SL,-162.0,SL
2025-05-30,2025,2025-05-30 08:11:00-0400,2025-05-30 15:00:00-0400,lower,21233.893876,44.5,66.75,66.75,TP,66.75,TP
2025-06-03,2025,2025-06-03 10:03:00-0400,2025-06-03 15:00:00-0400,upper,21634.145486,96.25,144.375,-81.8545,cutoff,-0.0,BE
2025-06-03,2025,2025-06-03 10:51:00-0400,2025-06-03 15:00:00-0400,upper,21643.666982,96.25,144.375,-72.333,cutoff,-0.0,BE
2025-06-05,2025,2025-06-05 03:27:00-0400,2025-06-05 15:00:00-0400,upper,21806.206179,21.25,31.875,-31.875,SL,-31.875,SL
2025-06-11,2025,2025-06-11 08:30:00-0400,2025-06-11 15:00:00-0400,upper,22005.095956,58.25,87.375,-87.375,SL,-87.375,SL
2025-06-12,2025,2025-06-12 04:02:00-0400,2025-06-12 15:00:00-0400,lower,21746.690781,112.25,168.375,168.375,TP,0.0,BE
2025-06-13,2025,2025-06-12 20:05:00-0400,2025-06-13 15:00:00-0400,lower,21631.844166,106.25,159.375,-159.375,SL,0.0,BE
2025-06-13,2025,2025-06-12 20:05:00-0400,2025-06-13 15:00:00-0400,lower,21608.59292,106.25,159.375,159.375,TP,0.0,BE
2025-06-13,2025,2025-06-12 20:32:00-0400,2025-06-13 15:00:00-0400,lower,21560.907411,106.25,159.375,159.375,TP,0.0,BE
2025-06-13,2025,2025-06-12 20:32:00-0400,2025-06-13 15:00:00-0400,lower,21562.116398,106.25,159.375,159.375,TP,0.0,BE
2025-06-16,2025,2025-06-16 03:07:00-0400,2025-06-16 15:00:00-0400,upper,21986.976553,52.25,78.375,-78.375,SL,-0.0,BE
2025-06-16,2025,2025-06-16 09:32:00-0400,2025-06-16 15:00:00-0400,upper,22095.40708,39.5,59.25,-59.25,SL,-59.25,SL
2025-06-19,2025,2025-06-18 21:04:00-0400,2025-06-19 15:00:00-0400,lower,21823.793626,104.75,157.125,-157.125,SL,0.0,BE
2025-06-19,2025,2025-06-19 09:05:00-0400,2025-06-19 15:00:00-0400,lower,21741.513687,82.75,124.125,-38.5137,cutoff,0.0,BE
2025-06-19,2025,2025-06-19 09:47:00-0400,2025-06-19 15:00:00-0400,lower,21695.16035,82.75,124.125,7.8397,cutoff,0.0,BE
2025-06-20,2025,2025-06-20 08:51:00-0400,2025-06-20 15:00:00-0400,upper,22028.016248,110.25,165.375,165.375,TP,-0.0,BE
2025-06-24,2025,2025-06-23 19:18:00-0400,2025-06-24 15:00:00-0400,upper,22243.279917,151.25,200.0,-188.4701,cutoff,-0.0,BE
2025-06-24,2025,2025-06-23 19:22:00-0400,2025-06-24 15:00:00-0400,upper,22250.059219,151.25,200.0,-181.6908,cutoff,-0.0,BE
2025-06-24,2025,2025-06-24 01:45:00-0400,2025-06-24 15:00:00-0400,upper,22302.46465,29.0,43.5,-43.5,SL,-43.5,SL
2025-06-25,2025,2025-06-25 09:30:00-0400,2025-06-25 15:00:00-0400,upper,22516.453264,29.0,43.5,43.5,TP,43.5,TP
2025-06-27,2025,2025-06-27 02:11:00-0400,2025-06-27 15:00:00-0400,upper,22722.758395,30.25,45.375,-45.375,SL,-0.0,BE
2025-06-27,2025,2025-06-27 07:38:00-0400,2025-06-27 15:00:00-0400,upper,22773.328163,23.5,35.25,35.25,TP,35.25,TP
2025-07-03,2025,2025-07-03 09:30:00-0400,2025-07-03 15:00:00-0400,upper,22963.565131,85.0,127.5,-127.5,SL,-0.0,BE
2025-07-03,2025,2025-07-03 09:51:00-0400,2025-07-03 15:00:00-0400,upper,22990.650113,85.0,127.5,-68.3499,cutoff,-0.0,BE
2025-07-03,2025,2025-07-03 10:02:00-0400,2025-07-03 15:00:00-0400,upper,23034.850718,113.5,170.25,-24.1493,cutoff,-0.0,BE
2025-07-15,2025,2025-07-14 21:50:00-0400,2025-07-15 15:00:00-0400,upper,23120.430031,22.25,33.375,-33.375,SL,-33.375,SL
2025-07-16,2025,2025-07-16 03:07:00-0400,2025-07-16 15:00:00-0400,lower,22944.324729,42.5,63.75,63.75,TP,63.75,TP
2025-07-18,2025,2025-07-18 09:28:00-0400,2025-07-18 15:00:00-0400,upper,23315.830634,18.25,27.375,27.375,TP,27.375,TP
2025-07-21,2025,2025-07-21 09:39:00-0400,2025-07-21 15:00:00-0400,upper,23329.708724,47.75,71.625,-71.625,SL,-71.625,SL
2025-07-25,2025,2025-07-24 21:43:00-0400,2025-07-25 15:00:00-0400,upper,23427.550271,22.75,34.125,34.125,TP,-0.0,BE
2025-07-28,2025,2025-07-28 01:53:00-0400,2025-07-28 15:00:00-0400,upper,23574.398521,20.25,30.375,30.375,TP,30.375,TP
2025-07-28,2025,2025-07-28 01:54:00-0400,2025-07-28 15:00:00-0400,upper,23577.848235,20.25,30.375,30.375,TP,30.375,TP
2025-07-29,2025,2025-07-29 03:46:00-0400,2025-07-29 15:00:00-0400,upper,23588.220501,13.5,20.25,-20.25,SL,-0.0,BE
2025-07-29,2025,2025-07-29 09:31:00-0400,2025-07-29 15:00:00-0400,upper,23624.975268,41.0,61.5,61.5,TP,61.5,TP
2025-07-31,2025,2025-07-31 03:41:00-0400,2025-07-31 15:00:00-0400,upper,23825.434099,29.25,43.875,43.875,TP,43.875,TP
2025-08-01,2025,2025-08-01 03:36:00-0400,2025-08-01 15:00:00-0400,lower,23155.526765,41.0,61.5,-61.5,SL,-61.5,SL
2025-08-05,2025,2025-08-05 08:14:00-0400,2025-08-05 15:00:00-0400,upper,23398.547787,34.25,51.375,51.375,TP,51.375,TP
2025-08-07,2025,2025-08-07 05:56:00-0400,2025-08-07 15:00:00-0400,upper,23601.613878,67.25,100.875,100.875,TP,-0.0,BE
2025-08-13,2025,2025-08-12 19:49:00-0400,2025-08-13 15:00:00-0400,upper,23967.185084,19.5,29.25,29.25,TP,29.25,TP
2025-08-13,2025,2025-08-13 08:36:00-0400,2025-08-13 15:00:00-0400,upper,24017.780307,19.5,29.25,-29.25,SL,-29.25,SL
2025-08-15,2025,2025-08-15 09:49:00-0400,2025-08-15 15:00:00-0400,lower,23791.331915,36.25,54.375,54.375,TP,54.375,TP
2025-08-19,2025,2025-08-19 09:47:00-0400,2025-08-19 15:00:00-0400,lower,23646.978338,44.0,66.0,66.0,TP,66.0,TP
2025-08-19,2025,2025-08-19 10:28:00-0400,2025-08-19 15:00:00-0400,lower,23624.34443,132.0,198.0,-176.8444,cutoff,0.0,BE
2025-08-19,2025,2025-08-19 10:48:00-0400,2025-08-19 15:00:00-0400,lower,23558.987295,132.0,198.0,-111.4873,cutoff,0.0,BE
2025-08-20,2025,2025-08-20 09:45:00-0400,2025-08-20 15:00:00-0400,lower,23299.313203,39.75,59.625,-59.625,SL,-59.625,SL
2025-08-22,2025,2025-08-22 10:08:00-0400,2025-08-22 15:00:00-0400,upper,23567.909221,136.75,200.0,-21.8408,cutoff,-0.0,BE
2025-08-28,2025,2025-08-28 09:31:00-0400,2025-08-28 15:00:00-0400,upper,23724.339417,60.25,90.375,90.375,TP,90.375,TP
2025-08-28,2025,2025-08-28 09:33:00-0400,2025-08-28 15:00:00-0400,upper,23738.692284,60.25,90.375,90.375,TP,90.375,TP
2025-09-02,2025,2025-09-02 03:42:00-0400,2025-09-02 15:00:00-0400,lower,23363.293314,40.75,61.125,-61.125,SL,-61.125,SL
2025-09-03,2025,2025-09-03 10:34:00-0400,2025-09-03 15:00:00-0400,upper,23475.552944,87.0,130.5,130.5,TP,130.5,TP
2025-09-05,2025,2025-09-05 00:25:00-0400,2025-09-05 15:00:00-0400,upper,23749.775744,16.75,25.125,-25.125,SL,-0.0,BE
2025-09-05,2025,2025-09-05 08:35:00-0400,2025-09-05 15:00:00-0400,upper,23834.978456,31.75,47.625,-47.625,SL,-47.625,SL
2025-09-10,2025,2025-09-10 01:30:00-0400,2025-09-10 15:00:00-0400,upper,23928.329205,8.25,12.375,12.375,TP,12.375,TP
2025-09-10,2025,2025-09-10 02:22:00-0400,2025-09-10 15:00:00-0400,upper,23934.331686,16.75,25.125,25.125,TP,-0.0,BE
2025-09-10,2025,2025-09-10 08:30:00-0400,2025-09-10 15:00:00-0400,upper,23988.887705,35.0,52.5,52.5,TP,52.5,TP
2025-09-10,2025,2025-09-10 08:30:00-0400,2025-09-10 15:00:00-0400,upper,23990.561989,35.0,52.5,52.5,TP,52.5,TP
2025-09-10,2025,2025-09-10 08:30:00-0400,2025-09-10 15:00:00-0400,upper,24039.425267,35.0,52.5,52.5,TP,52.5,TP
2025-09-10,2025,2025-09-10 08:30:00-0400,2025-09-10 15:00:00-0400,upper,24041.327753,35.0,52.5,52.5,TP,52.5,TP
2025-09-15,2025,2025-09-14 20:00:00-0400,2025-09-15 15:00:00-0400,upper,24186.124086,28.5,42.75,-42.75,SL,-42.75,SL
2025-09-18,2025,2025-09-18 03:55:00-0400,2025-09-18 15:00:00-0400,upper,24669.905354,39.25,58.875,-58.875,SL,-58.875,SL
2025-09-25,2025,2025-09-25 07:58:00-0400,2025-09-25 15:00:00-0400,lower,24601.65674,45.25,67.875,-67.875,SL,0.0,BE
2025-09-25,2025,2025-09-25 07:58:00-0400,2025-09-25 15:00:00-0400,lower,24596.023389,45.25,67.875,-67.875,SL,0.0,BE
2025-09-25,2025,2025-09-25 09:09:00-0400,2025-09-25 15:00:00-0400,lower,24544.463873,85.0,127.5,127.5,TP,127.5,TP
2025-09-29,2025,2025-09-29 05:28:00-0400,2025-09-29 15:00:00-0400,upper,24895.717462,43.75,65.625,-65.625,SL,-0.0,BE
2025-10-02,2025,2025-10-01 20:50:00-0400,2025-10-02 15:00:00-0400,upper,25058.547695,25.75,38.625,-38.625,SL,-0.0,BE
2025-10-02,2025,2025-10-01 21:54:00-0400,2025-10-02 15:00:00-0400,upper,25073.96826,44.25,66.375,-66.375,SL,-0.0,BE
2025-10-02,2025,2025-10-02 04:03:00-0400,2025-10-02 15:00:00-0400,upper,25091.240297,34.25,51.375,-51.375,SL,-0.0,BE
2025-10-02,2025,2025-10-02 07:12:00-0400,2025-10-02 15:00:00-0400,upper,25131.101611,31.25,46.875,-46.875,SL,-0.0,BE
2025-10-02,2025,2025-10-02 07:55:00-0400,2025-10-02 15:00:00-0400,upper,25150.12594,31.25,46.875,46.875,TP,-0.0,BE
2025-10-06,2025,2025-10-06 08:10:00-0400,2025-10-06 15:00:00-0400,upper,25220.905305,57.5,86.25,86.25,TP,-0.0,BE
2025-10-09,2025,2025-10-08 19:17:00-0400,2025-10-09 15:00:00-0400,upper,25391.506666,29.0,43.5,43.5,TP,43.5,TP
2025-10-14,2025,2025-10-14 09:43:00-0400,2025-10-14 15:00:00-0400,lower,24449.281359,106.0,159.0,159.0,TP,159.0,TP
2025-10-15,2025,2025-10-15 10:04:00-0400,2025-10-15 15:00:00-0400,upper,25041.298581,126.5,189.75,189.75,TP,-0.0,BE
2025-10-17,2025,2025-10-17 01:43:00-0400,2025-10-17 15:00:00-0400,lower,24618.367308,40.25,60.375,60.375,TP,60.375,TP
2025-10-20,2025,2025-10-20 09:32:00-0400,2025-10-20 15:00:00-0400,upper,25194.468641,56.25,84.375,-84.375,SL,-84.375,SL
2025-10-21,2025,2025-10-20 22:30:00-0400,2025-10-21 15:00:00-0400,upper,25366.296838,29.25,43.875,43.875,TP,43.875,TP
2025-10-24,2025,2025-10-24 05:37:00-0400,2025-10-24 15:00:00-0400,upper,25389.257692,47.5,71.25,-71.25,SL,-0.0,BE
2025-10-24,2025,2025-10-24 08:30:00-0400,2025-10-24 15:00:00-0400,upper,25425.744701,23.25,34.875,-34.875,SL,-34.875,SL
2025-10-27,2025,2025-10-26 23:20:00-0400,2025-10-27 15:00:00-0400,upper,25769.150398,38.5,57.75,-57.75,SL,-0.0,BE
2025-10-28,2025,2025-10-28 09:31:00-0400,2025-10-28 15:00:00-0400,upper,26079.104968,32.5,48.75,48.75,TP,48.75,TP
2025-10-29,2025,2025-10-29 04:03:00-0400,2025-10-29 15:00:00-0400,upper,26300.264688,38.0,57.0,57.0,TP,57.0,TP
2025-10-30,2025,2025-10-30 09:36:00-0400,2025-10-30 15:00:00-0400,lower,26019.877638,186.25,200.0,-31.8776,cutoff,0.0,BE
2025-11-04,2025,2025-11-04 00:40:00-0500,2025-11-04 15:00:00-0500,lower,25852.202424,36.25,54.375,-54.375,SL,-54.375,SL
2025-11-05,2025,2025-11-04 20:01:00-0500,2025-11-05 15:00:00-0500,lower,25382.767327,95.75,143.625,143.625,TP,0.0,BE
2025-11-07,2025,2025-11-06 23:02:00-0500,2025-11-07 15:00:00-0500,lower,25186.599602,78.5,117.75,117.75,TP,117.75,TP
2025-11-07,2025,2025-11-06 23:02:00-0500,2025-11-07 15:00:00-0500,lower,25181.312852,78.5,117.75,117.75,TP,117.75,TP
2025-11-07,2025,2025-11-06 23:02:00-0500,2025-11-07 15:00:00-0500,lower,25185.929961,78.5,117.75,117.75,TP,117.75,TP
2025-11-10,2025,2025-11-09 22:02:00-0500,2025-11-10 15:00:00-0500,upper,25453.099168,40.0,60.0,-60.0,SL,-0.0,BE
2025-11-13,2025,2025-11-13 09:40:00-0500,2025-11-13 15:00:00-0500,lower,25346.039679,105.25,157.875,-157.875,SL,0.0,BE
2025-11-13,2025,2025-11-13 09:44:00-0500,2025-11-13 15:00:00-0500,lower,25298.967292,105.25,157.875,157.875,TP,157.875,TP
2025-11-13,2025,2025-11-13 10:49:00-0500,2025-11-13 15:00:00-0500,lower,25229.974632,229.25,200.0,-200.0,SL,0.0,BE
2025-11-14,2025,2025-11-14 07:39:00-0500,2025-11-14 15:00:00-0500,lower,24703.51312,167.75,200.0,200.0,TP,0.0,BE
2025-11-14,2025,2025-11-14 09:32:00-0500,2025-11-14 15:00:00-0500,lower,24653.900832,109.25,163.875,163.875,TP,163.875,TP
2025-11-17,2025,2025-11-17 02:23:00-0500,2025-11-17 15:00:00-0500,upper,25313.414959,42.25,63.375,63.375,TP,-0.0,BE
2025-11-18,2025,2025-11-18 09:52:00-0500,2025-11-18 15:00:00-0500,lower,24585.2583,76.5,114.75,-114.75,SL,-114.75,SL
2025-11-20,2025,2025-11-20 08:31:00-0500,2025-11-20 15:00:00-0500,upper,25234.425195,97.5,146.25,146.25,TP,-0.0,BE
2025-11-20,2025,2025-11-20 09:56:00-0500,2025-11-20 15:00:00-0500,upper,25287.387854,144.0,200.0,200.0,TP,200.0,TP
2025-11-24,2025,2025-11-24 09:35:00-0500,2025-11-24 15:00:00-0500,upper,24685.046496,73.0,109.5,-109.5,SL,-0.0,BE
2025-11-26,2025,2025-11-26 09:30:00-0500,2025-11-26 15:00:00-0500,upper,25241.618929,52.5,78.75,78.75,TP,78.75,TP
2025-12-02,2025,2025-12-02 09:39:00-0500,2025-12-02 15:00:00-0500,upper,25607.584579,34.25,51.375,51.375,TP,51.375,TP
2025-12-02,2025,2025-12-02 09:39:00-0500,2025-12-02 15:00:00-0500,upper,25606.623003,34.25,51.375,51.375,TP,51.375,TP
2025-12-02,2025,2025-12-02 10:01:00-0500,2025-12-02 15:00:00-0500,upper,25641.988813,141.75,200.0,200.0,TP,-0.0,BE
2025-12-05,2025,2025-12-05 10:00:00-0500,2025-12-05 15:00:00-0500,upper,25804.979629,191.75,200.0,71.2296,cutoff,71.2296,cutoff
2025-12-05,2025,2025-12-05 10:03:00-0500,2025-12-05 15:00:00-0500,upper,25816.058498,191.75,200.0,82.3085,cutoff,82.3085,cutoff
2025-12-11,2025,2025-12-10 22:07:00-0500,2025-12-11 15:00:00-0500,lower,25438.648571,137.5,200.0,200.0,TP,200.0,TP
2025-12-11,2025,2025-12-10 22:09:00-0500,2025-12-11 15:00:00-0500,lower,25391.117997,137.5,200.0,200.0,TP,200.0,TP
2025-12-12,2025,2025-12-12 10:26:00-0500,2025-12-12 15:00:00-0500,lower,25360.622668,130.75,196.125,-196.125,SL,-196.125,SL
2025-12-16,2025,2025-12-16 02:37:00-0500,2025-12-16 15:00:00-0500,lower,25096.208397,32.0,48.0,48.0,TP,48.0,TP
2025-12-16,2025,2025-12-16 02:38:00-0500,2025-12-16 15:00:00-0500,lower,25092.511187,32.0,48.0,48.0,TP,48.0,TP
2025-12-16,2025,2025-12-16 02:38:00-0500,2025-12-16 15:00:00-0500,lower,25092.503026,32.0,48.0,48.0,TP,48.0,TP
2025-12-17,2025,2025-12-17 10:52:00-0500,2025-12-17 15:00:00-0500,lower,25072.881356,236.5,200.0,-107.3814,cutoff,0.0,BE
2025-12-17,2025,2025-12-17 10:58:00-0500,2025-12-17 15:00:00-0500,lower,25046.539881,236.5,200.0,-81.0399,cutoff,0.0,BE
2025-12-19,2025,2025-12-19 10:00:00-0500,2025-12-19 15:00:00-0500,upper,25597.517032,274.75,200.0,23.267,cutoff,23.267,cutoff
2025-12-22,2025,2025-12-22 04:40:00-0500,2025-12-22 15:00:00-0500,upper,25722.585119,35.5,53.25,-53.25,SL,-0.0,BE
2025-12-22,2025,2025-12-22 09:31:00-0500,2025-12-22 15:00:00-0500,upper,25793.515304,26.25,39.375,39.375,TP,39.375,TP
2025-12-26,2025,2025-12-25 19:13:00-0500,2025-12-26 15:00:00-0500,upper,25906.252332,33.5,50.25,50.25,TP,-0.0,BE
2025-12-26,2025,2025-12-26 08:40:00-0500,2025-12-26 15:00:00-0500,upper,25921.416603,28.0,42.0,42.0,TP,42.0,TP
2025-12-26,2025,2025-12-26 09:36:00-0500,2025-12-26 15:00:00-0500,upper,25923.722072,36.5,54.75,54.75,TP,54.75,TP
2025-12-31,2025,2025-12-30 20:00:00-0500,2025-12-31 15:00:00-0500,lower,25599.452715,52.25,78.375,78.375,TP,0.0,BE
2026-01-02,2026,2026-01-02 10:57:00-0500,2026-01-02 15:00:00-0500,lower,25410.277928,165.5,200.0,-3.7779,cutoff,0.0,BE
2026-01-02,2026,2026-01-02 10:58:00-0500,2026-01-02 15:00:00-0500,lower,25385.539402,165.5,200.0,20.9606,cutoff,0.0,BE
2026-01-13,2026,2026-01-13 08:31:00-0500,2026-01-13 15:00:00-0500,upper,26021.232009,30.5,45.75,45.75,TP,45.75,TP
2026-01-14,2026,2026-01-14 09:59:00-0500,2026-01-14 15:00:00-0500,lower,25582.086026,73.0,109.5,109.5,TP,109.5,TP
2026-01-14,2026,2026-01-14 10:00:00-0500,2026-01-14 15:00:00-0500,lower,25543.814378,208.25,200.0,-69.8144,cutoff,0.0,BE
2026-01-14,2026,2026-01-14 10:51:00-0500,2026-01-14 15:00:00-0500,lower,25472.420778,208.25,200.0,1.5792,cutoff,0.0,BE
2026-01-16,2026,2026-01-16 10:36:00-0500,2026-01-16 15:00:00-0500,lower,25629.313157,164.75,200.0,85.4368,cutoff,85.4368,cutoff
2026-01-19,2026,2026-01-18 22:24:00-0500,2026-01-19 15:00:00-0500,lower,25373.145817,32.75,49.125,-49.125,SL,0.0,BE
2026-01-19,2026,2026-01-19 02:10:00-0500,2026-01-19 15:00:00-0500,lower,25350.28454,33.25,49.875,49.875,TP,49.875,TP
2026-01-19,2026,2026-01-19 02:10:00-0500,2026-01-19 15:00:00-0500,lower,25353.252696,33.25,49.875,49.875,TP,0.0,BE
2026-01-19,2026,2026-01-19 02:40:00-0500,2026-01-19 15:00:00-0500,lower,25334.233238,33.25,49.875,49.875,TP,49.875,TP
2026-01-19,2026,2026-01-19 04:25:00-0500,2026-01-19 15:00:00-0500,lower,25317.811824,62.75,94.125,94.125,TP,0.0,BE
2026-01-20,2026,2026-01-20 03:31:00-0500,2026-01-20 15:00:00-0500,lower,25216.808747,63.75,95.625,-95.625,SL,0.0,BE
2026-01-27,2026,2026-01-26 21:57:00-0500,2026-01-27 15:00:00-0500,upper,25972.950622,31.75,47.625,-47.625,SL,-0.0,BE
2026-01-27,2026,2026-01-27 01:06:00-0500,2026-01-27 15:00:00-0500,upper,26026.776349,37.75,56.625,56.625,TP,56.625,TP
2026-01-27,2026,2026-01-27 10:10:00-0500,2026-01-27 15:00:00-0500,upper,26072.435622,140.75,200.0,-21.0644,cutoff,-0.0,BE
2026-01-27,2026,2026-01-27 10:36:00-0500,2026-01-27 15:00:00-0500,upper,26082.313176,140.75,200.0,-11.1868,cutoff,-0.0,BE
2026-01-28,2026,2026-01-27 19:35:00-0500,2026-01-28 15:00:00-0500,upper,26192.561843,36.75,55.125,-55.125,SL,-0.0,BE
2026-01-28,2026,2026-01-27 19:35:00-0500,2026-01-28 15:00:00-0500,upper,26186.228275,36.75,55.125,-55.125,SL,-0.0,BE
2026-01-28,2026,2026-01-28 01:00:00-0500,2026-01-28 15:00:00-0500,upper,26295.788974,28.5,42.75,-42.75,SL,-42.75,SL
2026-01-29,2026,2026-01-29 09:42:00-0500,2026-01-29 15:00:00-0500,lower,25984.096228,53.0,79.5,-79.5,SL,-79.5,SL
2026-02-02,2026,2026-02-01 22:14:00-0500,2026-02-02 15:00:00-0500,lower,25336.473651,92.5,138.75,-138.75,SL,0.0,BE
2026-02-02,2026,2026-02-01 22:40:00-0500,2026-02-02 15:00:00-0500,lower,25298.049378,92.5,138.75,138.75,TP,0.0,BE
2026-02-04,2026,2026-02-04 10:01:00-0500,2026-02-04 15:00:00-0500,lower,25144.154549,204.0,200.0,-200.0,SL,0.0,BE
2026-02-09,2026,2026-02-08 19:02:00-0500,2026-02-09 15:00:00-0500,upper,25308.784127,140.75,200.0,200.0,TP,200.0,TP
2026-02-13,2026,2026-02-13 06:30:00-0500,2026-02-13 15:00:00-0500,lower,24633.391857,72.0,108.0,108.0,TP,108.0,TP
2026-02-18,2026,2026-02-18 10:17:00-0500,2026-02-18 15:00:00-0500,upper,25073.842119,206.5,200.0,200.0,TP,-0.0,BE
2026-02-25,2026,2026-02-25 08:55:00-0500,2026-02-25 15:00:00-0500,upper,25154.51756,45.0,67.5,-67.5,SL,-67.5,SL
2026-02-27,2026,2026-02-27 08:30:00-0500,2026-02-27 15:00:00-0500,lower,24825.885135,96.0,144.0,144.0,TP,0.0,BE
2026-03-02,2026,2026-03-02 01:48:00-0500,2026-03-02 15:00:00-0500,lower,24588.439613,97.5,146.25,146.25,TP,0.0,BE
2026-03-03,2026,2026-03-03 04:46:00-0500,2026-03-03 15:00:00-0500,lower,24473.331853,189.5,200.0,200.0,TP,0.0,BE
2026-03-03,2026,2026-03-03 04:46:00-0500,2026-03-03 15:00:00-0500,lower,24475.953255,189.5,200.0,200.0,TP,0.0,BE
2026-03-03,2026,2026-03-03 05:08:00-0500,2026-03-03 15:00:00-0500,lower,24434.032881,137.75,200.0,200.0,TP,0.0,BE
2026-03-03,2026,2026-03-03 06:20:00-0500,2026-03-03 15:00:00-0500,lower,24381.731976,91.0,136.5,136.5,TP,136.5,TP
2026-03-04,2026,2026-03-04 10:01:00-0500,2026-03-04 15:00:00-0500,upper,24982.357603,144.25,200.0,-200.0,SL,-0.0,BE
2026-03-05,2026,2026-03-04 19:15:00-0500,2026-03-05 15:00:00-0500,upper,25229.046745,50.75,76.125,76.125,TP,76.125,TP
2026-03-09,2026,2026-03-08 20:23:00-0400,2026-03-09 15:00:00-0400,lower,24143.73244,158.0,200.0,200.0,TP,0.0,BE
2026-03-09,2026,2026-03-08 21:31:00-0400,2026-03-09 15:00:00-0400,lower,24059.267397,146.75,200.0,200.0,TP,0.0,BE
2026-03-10,2026,2026-03-10 04:08:00-0400,2026-03-10 15:00:00-0400,upper,25119.941495,137.5,200.0,200.0,TP,-0.0,BE
2026-03-12,2026,2026-03-12 09:55:00-0400,2026-03-12 15:00:00-0400,lower,24652.496682,61.5,92.25,92.25,TP,92.25,TP
2026-03-12,2026,2026-03-12 10:37:00-0400,2026-03-12 15:00:00-0400,lower,24590.175293,222.25,200.0,23.3247,cutoff,0.0,BE
2026-03-17,2026,2026-03-17 09:46:00-0400,2026-03-17 15:00:00-0400,upper,25096.198053,127.5,191.25,93.1981,cutoff,93.1981,cutoff
2026-03-18,2026,2026-03-18 01:27:00-0400,2026-03-18 15:00:00-0400,upper,25161.616617,18.0,27.0,-27.0,SL,-27.0,SL
2026-03-19,2026,2026-03-19 03:57:00-0400,2026-03-19 15:00:00-0400,lower,24550.47256,65.25,97.875,97.875,TP,0.0,BE
2026-03-19,2026,2026-03-19 05:25:00-0400,2026-03-19 15:00:00-0400,lower,24504.407462,88.0,132.0,132.0,TP,132.0,TP
2026-03-20,2026,2026-03-20 10:12:00-0400,2026-03-20 15:00:00-0400,lower,24257.426947,247.75,200.0,-149.4269,cutoff,0.0,BE
2026-03-26,2026,2026-03-26 08:35:00-0400,2026-03-26 15:00:00-0400,lower,24069.165318,89.75,134.625,134.625,TP,0.0,BE
2026-03-31,2026,2026-03-30 20:17:00-0400,2026-03-31 15:00:00-0400,lower,22983.313803,78.75,118.125,118.125,TP,118.125,TP
